Frequency (MHz),CISPR11_CE_CLASS_B_Group_1_AVG,CISPR11_CE_CLASS_A_Group_1_AVG
7.362775098,64,91.68023491
7.367274646,64,91.67341553
7.371774194,64,91.66660031
7.376273741,64,91.65978925
7.380773289,64,91.65298234
7.385272837,64,91.64617959
7.389772385,64,91.63938097
7.394271932,64,91.6325865
7.39877148,64,91.62579616
7.403271028,64,91.61900994
7.407770576,64,91.61222785
7.412270124,64,91.60544988
7.416769671,64,91.59867602
7.421269219,64,91.59190627
7.425768767,64,91.58514062
7.430268315,64,91.57837908
7.434767863,64,91.57162162
7.43926741,64,91.56486825
7.443766958,64,91.55811897
7.448266506,64,91.55137376
7.452766054,64,91.54463263
7.457265601,64,91.53789557
7.461765149,64,91.53116257
7.466264697,64,91.52443363
7.470764245,64,91.51770874
7.475263793,64,91.51098791
7.47976334,64,91.50427111
7.484262888,64,91.49755836
7.488762436,64,91.49084964
7.493261984,64,91.48414495
7.497761532,64,91.47744429
7.502261079,64,91.47074764
7.506760627,64,91.46405501
7.511260175,64,91.4573664
7.515759723,64,91.45068178
7.52025927,64,91.44400117
7.524758818,64,91.43732455
7.529258366,64,91.43065193
7.533757914,64,91.42398329
7.538257462,64,91.41731863
7.542757009,64,91.41065795
7.547256557,64,91.40400124
7.551756105,64,91.3973485
7.556255653,64,91.39069972
7.5607552,64,91.3840549
7.565254748,64,91.37741403
7.569754296,64,91.37077712
7.574253844,64,91.36414414
7.578753392,64,91.35751511
7.583252939,64,91.35089001
7.587752487,64,91.34426883
7.592252035,64,91.33765159
7.596751583,64,91.33103826
7.601251131,64,91.32442885
7.605750678,64,91.31782336
7.610250226,64,91.31122176
7.614749774,64,91.30462408
7.619249322,64,91.29803028
7.623748869,64,91.29144038
7.628248417,64,91.28485437
7.632747965,64,91.27827225
7.637247513,64,91.271694
7.641747061,64,91.26511962
7.646246608,64,91.25854912
7.650746156,64,91.25198248
7.655245704,64,91.2454197
7.659745252,64,91.23886078
7.6642448,64,91.23230571
7.668744347,64,91.22575449
7.673243895,64,91.21920711
7.677743443,64,91.21266357
7.682242991,64,91.20612386
7.686742538,64,91.19958798
7.691242086,64,91.19305593
7.695741634,64,91.1865277
7.700241182,64,91.18000328
7.70474073,64,91.17348267
7.709240277,64,91.16696587
7.713739825,64,91.16045288
7.718239373,64,91.15394368
7.722738921,64,91.14743827
7.727238468,64,91.14093666
7.731738016,64,91.13443883
7.736237564,64,91.12794478
7.740737112,64,91.1214545
7.74523666,64,91.114968
7.749736207,64,91.10848526
7.754235755,64,91.10200629
7.758735303,64,91.09553107
7.763234851,64,91.08905961
7.767734399,64,91.0825919
7.772233946,64,91.07612794
7.776733494,64,91.06966771
7.781233042,64,91.06321122
7.78573259,64,91.05675847
7.790232137,64,91.05030944
7.794731685,64,91.04386414
7.799231233,64,91.03742255
7.803730781,64,91.03098469
7.808230329,64,91.02455053
7.812729876,64,91.01812008
7.817229424,64,91.01169333
7.821728972,64,91.00527028
7.82622852,64,90.99885092
7.830728068,64,90.99243525
7.835227615,64,90.98602327
7.839727163,64,90.97961497
7.844226711,64,90.97321035
7.848726259,64,90.9668094
7.853225806,64,90.96041211
7.857725354,64,90.9540185
7.862224902,64,90.94762854
7.86672445,64,90.94124224
7.871223998,64,90.93485959
7.875723545,64,90.92848058
7.880223093,64,90.92210522
7.884722641,64,90.9157335
7.889222189,64,90.90936542
7.893721737,64,90.90300097
7.898221284,64,90.89664014
7.902720832,64,90.89028293
7.90722038,64,90.88392935
7.911719928,64,90.87757938
7.916219475,64,90.87123302
7.920719023,64,90.86489026
7.925218571,64,90.85855111
7.929718119,64,90.85221555
7.934217667,64,90.84588359
7.938717214,64,90.83955522
7.943216762,64,90.83323044
7.94771631,64,90.82690923
7.952215858,64,90.82059161
7.956715405,64,90.81427756
7.961214953,64,90.80796707
7.965714501,64,90.80166016
7.970214049,64,90.7953568
7.974713597,64,90.789057
7.979213144,64,90.78276076
7.983712692,64,90.77646806
7.98821224,64,90.77017891
7.992711788,64,90.76389331
7.997211336,64,90.75761124
8.001710883,64,90.7513327
8.006210431,64,90.74505769
8.010709979,64,90.73878621
8.015209527,64,90.73251825
8.019709074,64,90.72625381
8.024208622,64,90.71999288
8.02870817,64,90.71373546
8.033207718,64,90.70748155
8.037707266,64,90.70123114
8.042206813,64,90.69498423
8.046706361,64,90.68874081
8.051205909,64,90.68250088
8.055705457,64,90.67626444
8.060205005,64,90.67003148
8.064704552,64,90.663802
8.0692041,64,90.65757599
8.073703648,64,90.65135345
8.078203196,64,90.64513439
8.082702743,64,90.63891878
8.087202291,64,90.63270663
8.091701839,64,90.62649794
8.096201387,64,90.6202927
8.100700935,64,90.61409091
8.105200482,64,90.60789256
8.10970003,64,90.60169765
8.114199578,64,90.59550618
8.118699126,64,90.58931814
8.123198674,64,90.58313353
8.127698221,64,90.57695234
8.132197769,64,90.57077458
8.136697317,64,90.56460023
8.141196865,64,90.5584293
8.145696412,64,90.55226177
8.15019596,64,90.54609765
8.154695508,64,90.53993694
8.159195056,64,90.53377962
8.163694604,64,90.52762569
8.168194151,64,90.52147516
8.172693699,64,90.51532802
8.177193247,64,90.50918425
8.181692795,64,90.50304387
8.186192342,64,90.49690686
8.19069189,64,90.49077323
8.195191438,64,90.48464296
8.199690986,64,90.47851606
8.204190534,64,90.47239252
8.208690081,64,90.46627234
8.213189629,64,90.46015551
8.217689177,64,90.45404203
8.222188725,64,90.4479319
8.226688273,64,90.44182511
8.23118782,64,90.43572166
8.235687368,64,90.42962155
8.240186916,64,90.42352477
8.244686464,64,90.41743131
8.249186011,64,90.41134118
8.253685559,64,90.40525437
8.258185107,64,90.39917088
8.262684655,64,90.39309071
8.267184203,64,90.38701384
8.27168375,64,90.38094028
8.276183298,64,90.37487002
8.280682846,64,90.36880306
8.285182394,64,90.3627394
8.289681942,64,90.35667903
8.294181489,64,90.35062195
8.298681037,64,90.34456815
8.303180585,64,90.33851763
8.307680133,64,90.3324704
8.31217968,64,90.32642643
8.316679228,64,90.32038574
8.321178776,64,90.31434832
8.325678324,64,90.30831415
8.330177872,64,90.30228325
8.334677419,64,90.29625561
8.339176967,64,90.29023122
8.343676515,64,90.28421008
8.348176063,64,90.27819218
8.35267561,64,90.27217753
8.357175158,64,90.26616612
8.361674706,64,90.26015794
8.366174254,64,90.25415299
8.370673802,64,90.24815128
8.375173349,64,90.24215278
8.379672897,64,90.23615752
8.384172445,64,90.23016546
8.388671993,64,90.22417663
8.393171541,64,90.218191
8.397671088,64,90.21220859
8.402170636,64,90.20622937
8.406670184,64,90.20025336
8.411169732,64,90.19428055
8.415669279,64,90.18831093
8.420168827,64,90.1823445
8.424668375,64,90.17638126
8.429167923,64,90.1704212
8.433667471,64,90.16446433
8.438167018,64,90.15851063
8.442666566,64,90.1525601
8.447166114,64,90.14661275
8.451665662,64,90.14066856
8.45616521,64,90.13472754
8.460664757,64,90.12878968
8.465164305,64,90.12285497
8.469663853,64,90.11692342
8.474163401,64,90.11099502
8.478662948,64,90.10506976
8.483162496,64,90.09914765
8.487662044,64,90.09322868
8.492161592,64,90.08731284
8.49666114,64,90.08140014
8.501160687,64,90.07549057
8.505660235,64,90.06958413
8.510159783,64,90.06368081
8.514659331,64,90.05778061
8.519158879,64,90.05188353
8.523658426,64,90.04598956
8.528157974,64,90.04009871
8.532657522,64,90.03421096
8.53715707,64,90.02832631
8.541656617,64,90.02244476
8.546156165,64,90.01656632
8.550655713,64,90.01069096
8.555155261,64,90.0048187
8.559654809,64,89.99894952
8.564154356,64,89.99308343
8.568653904,64,89.98722042
8.573153452,64,89.98136049
8.577653,64,89.97550363
8.582152547,64,89.96964985
8.586652095,64,89.96379913
8.591151643,64,89.95795148
8.595651191,64,89.95210689
8.600150739,64,89.94626536
8.604650286,64,89.94042688
8.609149834,64,89.93459146
8.613649382,64,89.92875908
8.61814893,64,89.92292975
8.622648478,64,89.91710347
8.627148025,64,89.91128022
8.631647573,64,89.90546001
8.636147121,64,89.89964283
8.640646669,64,89.89382869
8.645146216,64,89.88801757
8.649645764,64,89.88220947
8.654145312,64,89.8764044
8.65864486,64,89.87060234
8.663144408,64,89.86480329
8.667643955,64,89.85900726
8.672143503,64,89.85321423
8.676643051,64,89.84742421
8.681142599,64,89.8416372
8.685642147,64,89.83585318
8.690141694,64,89.83007215
8.694641242,64,89.82429412
8.69914079,64,89.81851908
8.703640338,64,89.81274702
8.708139885,64,89.80697795
8.712639433,64,89.80121186
8.717138981,64,89.79544875
8.721638529,64,89.7896886
8.726138077,64,89.78393143
8.730637624,64,89.77817723
8.735137172,64,89.77242599
8.73963672,64,89.76667772
8.744136268,64,89.7609324
8.748635815,64,89.75519004
8.753135363,64,89.74945063
8.757634911,64,89.74371417
8.762134459,64,89.73798066
8.766634007,64,89.73225009
8.771133554,64,89.72652246
8.775633102,64,89.72079777
8.78013265,64,89.71507601
8.784632198,64,89.70935719
8.789131746,64,89.70364129
8.793631293,64,89.69792832
8.798130841,64,89.69221827
8.802630389,64,89.68651114
8.807129937,64,89.68080693
8.811629484,64,89.67510563
8.816129032,64,89.66940724
8.82062858,64,89.66371176
8.825128128,64,89.65801918
8.829627676,64,89.65232951
8.834127223,64,89.64664273
8.838626771,64,89.64095885
8.843126319,64,89.63527787
8.847625867,64,89.62959977
8.852125415,64,89.62392456
8.856624962,64,89.61825223
8.86112451,64,89.61258278
8.865624058,64,89.60691622
8.870123606,64,89.60125252
8.874623153,64,89.5955917
8.879122701,64,89.58993375
8.883622249,64,89.58427867
8.888121797,64,89.57862645
8.892621345,64,89.57297709
8.897120892,64,89.56733059
8.90162044,64,89.56168694
8.906119988,64,89.55604614
8.910619536,64,89.5504082
8.915119084,64,89.5447731
8.919618631,64,89.53914084
8.924118179,64,89.53351142
8.928617727,64,89.52788485
8.933117275,64,89.5222611
8.937616822,64,89.51664019
8.94211637,64,89.51102211
8.946615918,64,89.50540685
8.951115466,64,89.49979442
8.955615014,64,89.49418481
8.960114561,64,89.48857801
8.964614109,64,89.48297403
8.969113657,64,89.47737286
8.973613205,64,89.4717745
8.978112752,64,89.46617895
8.9826123,64,89.4605862
8.987111848,64,89.45499626
8.991611396,64,89.44940911
8.996110944,64,89.44382475
9.000610491,64,89.43824319
9.005110039,64,89.43266442
9.009609587,64,89.42708843
9.014109135,64,89.42151523
9.018608683,64,89.41594481
9.02310823,64,89.41037717
9.027607778,64,89.4048123
9.032107326,64,89.39925021
9.036606874,64,89.39369088
9.041106421,64,89.38813433
9.045605969,64,89.38258054
9.050105517,64,89.37702951
9.054605065,64,89.37148124
9.059104613,64,89.36593573
9.06360416,64,89.36039297
9.068103708,64,89.35485296
9.072603256,64,89.3493157
9.077102804,64,89.34378118
9.081602352,64,89.33824941
9.086101899,64,89.33272038
9.090601447,64,89.32719408
9.095100995,64,89.32167052
9.099600543,64,89.3161497
9.10410009,64,89.3106316
9.108599638,64,89.30511622
9.113099186,64,89.29960358
9.117598734,64,89.29409365
9.122098282,64,89.28858644
9.126597829,64,89.28308195
9.131097377,64,89.27758017
9.135596925,64,89.2720811
9.140096473,64,89.26658474
9.144596021,64,89.26109108
9.149095568,64,89.25560013
9.153595116,64,89.25011187
9.158094664,64,89.24462631
9.162594212,64,89.23914345
9.167093759,64,89.23366328
9.171593307,64,89.2281858
9.176092855,64,89.222711
9.180592403,64,89.21723889
9.185091951,64,89.21176946
9.189591498,64,89.20630271
9.194091046,64,89.20083864
9.198590594,64,89.19537724
9.203090142,64,89.18991851
9.207589689,64,89.18446244
9.212089237,64,89.17900905
9.216588785,64,89.17355831
9.221088333,64,89.16811024
9.225587881,64,89.16266482
9.230087428,64,89.15722206
9.234586976,64,89.15178196
9.239086524,64,89.1463445
9.243586072,64,89.14090969
9.24808562,64,89.13547752
9.252585167,64,89.130048
9.257084715,64,89.12462112
9.261584263,64,89.11919687
9.266083811,64,89.11377526
9.270583358,64,89.10835628
9.275082906,64,89.10293993
9.279582454,64,89.0975262
9.284082002,64,89.09211511
9.28858155,64,89.08670663
9.293081097,64,89.08130077
9.297580645,64,89.07589753
9.302080193,64,89.07049691
9.306579741,64,89.06509889
9.311079289,64,89.05970348
9.315578836,64,89.05431069
9.320078384,64,89.04892049
9.324577932,64,89.0435329
9.32907748,64,89.0381479
9.333577027,64,89.03276551
9.338076575,64,89.0273857
9.342576123,64,89.02200849
9.347075671,64,89.01663387
9.351575219,64,89.01126184
9.356074766,64,89.00589238
9.360574314,64,89.00052551
9.365073862,64,88.99516122
9.36957341,64,88.98979951
9.374072957,64,88.98444037
9.378572505,64,88.9790838
9.383072053,64,88.9737298
9.387571601,64,88.96837837
9.392071149,64,88.9630295
9.396570696,64,88.9576832
9.401070244,64,88.95233945
9.405569792,64,88.94699826
9.41006934,64,88.94165963
9.414568888,64,88.93632355
9.419068435,64,88.93099001
9.423567983,64,88.92565903
9.428067531,64,88.92033059
9.432567079,64,88.91500469
9.437066626,64,88.90968133
9.441566174,64,88.90436051
9.446065722,64,88.89904223
9.45056527,64,88.89372647
9.455064818,64,88.88841325
9.459564365,64,88.88310256
9.464063913,64,88.87779439
9.468563461,64,88.87248874
9.473063009,64,88.86718561
9.477562557,64,88.86188501
9.482062104,64,88.85658692
9.486561652,64,88.85129134
9.4910612,64,88.84599827
9.495560748,64,88.84070771
9.500060295,64,88.83541966
9.504559843,64,88.83013412
9.509059391,64,88.82485107
9.513558939,64,88.81957052
9.518058487,64,88.81429247
9.522558034,64,88.80901692
9.527057582,64,88.80374386
9.53155713,64,88.79847328
9.536056678,64,88.7932052
9.540556226,64,88.7879396
9.545055773,64,88.78267648
9.549555321,64,88.77741584
9.554054869,64,88.77215768
9.558554417,64,88.766902
9.563053964,64,88.76164879
9.567553512,64,88.75639805
9.57205306,64,88.75114978
9.576552608,64,88.74590398
9.581052156,64,88.74066064
9.585551703,64,88.73541976
9.590051251,64,88.73018135
9.594550799,64,88.72494539
9.599050347,64,88.71971188
9.603549894,64,88.71448083
9.608049442,64,88.70925222
9.61254899,64,88.70402607
9.617048538,64,88.69880236
9.621548086,64,88.6935811
9.626047633,64,88.68836227
9.630547181,64,88.68314589
9.635046729,64,88.67793194
9.639546277,64,88.67272042
9.644045825,64,88.66751134
9.648545372,64,88.66230469
9.65304492,64,88.65710046
9.657544468,64,88.65189866
9.662044016,64,88.64669929
9.666543563,64,88.64150233
9.671043111,64,88.63630779
9.675542659,64,88.63111567
9.680042207,64,88.62592596
9.684541755,64,88.62073867
9.689041302,64,88.61555378
9.69354085,64,88.6103713
9.698040398,64,88.60519123
9.702539946,64,88.60001356
9.707039494,64,88.59483829
9.711539041,64,88.58966542
9.716038589,64,88.58449494
9.720538137,64,88.57932686
9.725037685,64,88.57416117
9.729537232,64,88.56899787
9.73403678,64,88.56383696
9.738536328,64,88.55867843
9.743035876,64,88.55352228
9.747535424,64,88.54836852
9.752034971,64,88.54321713
9.756534519,64,88.53806812
9.761034067,64,88.53292148
9.765533615,64,88.52777722
9.770033162,64,88.52263533
9.77453271,64,88.5174958
9.779032258,64,88.51235864
9.783531806,64,88.50722384
9.788031354,64,88.5020914
9.792530901,64,88.49696132
9.797030449,64,88.4918336
9.801529997,64,88.48670824
9.806029545,64,88.48158522
9.810529093,64,88.47646456
9.81502864,64,88.47134624
9.819528188,64,88.46623027
9.824027736,64,88.46111664
9.828527284,64,88.45600536
9.833026831,64,88.45089641
9.837526379,64,88.4457898
9.842025927,64,88.44068553
9.846525475,64,88.43558359
9.851025023,64,88.43048398
9.85552457,64,88.4253867
9.860024118,64,88.42029174
9.864523666,64,88.41519911
9.869023214,64,88.41010881
9.873522762,64,88.40502082
9.878022309,64,88.39993515
9.882521857,64,88.3948518
9.887021405,64,88.38977076
9.891520953,64,88.38469203
9.8960205,64,88.37961561
9.900520048,64,88.3745415
9.905019596,64,88.3694697
9.909519144,64,88.3644002
9.914018692,64,88.359333
9.918518239,64,88.3542681
9.923017787,64,88.3492055
9.927517335,64,88.34414519
9.932016883,64,88.33908717
9.936516431,64,88.33403145
9.941015978,64,88.32897801
9.945515526,64,88.32392687
9.950015074,64,88.318878
9.954514622,64,88.31383142
9.959014169,64,88.30878712
9.963513717,64,88.3037451
9.968013265,64,88.29870535
9.972512813,64,88.29366788
9.977012361,64,88.28863268
9.981511908,64,88.28359976
9.986011456,64,88.2785691
9.990511004,64,88.2735407
9.995010552,64,88.26851457
9.999510099,64,88.26349071
10.00400965,64,88.2584691
10.0085092,64,88.25344975
10.01300874,64,88.24843266
10.01750829,64,88.24341782
10.02200784,64,88.23840523
10.02650739,64,88.23339489
10.03100693,64,88.2283868
10.03550648,64,88.22338096
10.04000603,64,88.21837736
10.04450558,64,88.213376
10.04900513,64,88.20837689
10.05350467,64,88.20338001
10.05800422,64,88.19838536
10.06250377,64,88.19339295
10.06700332,64,88.18840278
10.07150286,64,88.18341483
10.07600241,64,88.17842911
10.08050196,64,88.17344561
10.08500151,64,88.16846434
10.08950106,64,88.1634853
10.0940006,64,88.15850847
10.09850015,64,88.15353386
10.1029997,64,88.14856146
10.10749925,64,88.14359128
10.11199879,64,88.13862332
10.11649834,64,88.13365756
10.12099789,64,88.12869401
10.12549744,64,88.12373267
10.12999699,64,88.11877353
10.13449653,64,88.11381659
10.13899608,64,88.10886185
10.14349563,64,88.10390931
10.14799518,64,88.09895897
10.15249472,64,88.09401082
10.15699427,64,88.08906487
10.16149382,64,88.0841211
10.16599337,64,88.07917953
10.17049292,64,88.07424014
10.17499246,64,88.06930294
10.17949201,64,88.06436791
10.18399156,64,88.05943507
10.18849111,64,88.05450441
10.19299065,64,88.04957593
10.1974902,64,88.04464962
10.20198975,64,88.03972548
10.2064893,64,88.03480352
10.21098885,64,88.02988372
10.21548839,64,88.02496609
10.21998794,64,88.02005063
10.22448749,64,88.01513733
10.22898704,64,88.01022619
10.23348658,64,88.00531722
10.23798613,64,88.0004104
10.24248568,64,87.99550573
10.24698523,64,87.99060322
10.25148478,64,87.98570287
10.25598432,64,87.98080466
10.26048387,64,87.9759086
10.26498342,64,87.97101469
10.26948297,64,87.96612293
10.27398251,64,87.9612333
10.27848206,64,87.95634582
10.28298161,64,87.95146047
10.28748116,64,87.94657727
10.29198071,64,87.9416962
10.29648025,64,87.93681726
10.3009798,64,87.93194045
10.30547935,64,87.92706578
10.3099789,64,87.92219323
10.31447844,64,87.91732281
10.31897799,64,87.91245451
10.32347754,64,87.90758833
10.32797709,64,87.90272428
10.33247664,64,87.89786234
10.33697618,64,87.89300252
10.34147573,64,87.88814481
10.34597528,64,87.88328922
10.35047483,64,87.87843574
10.35497437,64,87.87358437
10.35947392,64,87.86873511
10.36397347,64,87.86388795
10.36847302,64,87.8590429
10.37297257,64,87.85419994
10.37747211,64,87.84935909
10.38197166,64,87.84452034
10.38647121,64,87.83968368
10.39097076,64,87.83484912
10.3954703,64,87.83001665
10.39996985,64,87.82518628
10.4044694,64,87.82035799
10.40896895,64,87.81553179
10.4134685,64,87.81070767
10.41796804,64,87.80588564
10.42246759,64,87.8010657
10.42696714,64,87.79624783
10.43146669,64,87.79143204
10.43596623,64,87.78661833
10.44046578,64,87.78180669
10.44496533,64,87.77699713
10.44946488,64,87.77218963
10.45396443,64,87.76738421
10.45846397,64,87.76258085
10.46296352,64,87.75777957
10.46746307,64,87.75298034
10.47196262,64,87.74818318
10.47646216,64,87.74338808
10.48096171,64,87.73859504
10.48546126,64,87.73380405
10.48996081,64,87.72901512
10.49446036,64,87.72422825
10.4989599,64,87.71944342
10.50345945,64,87.71466065
10.507959,64,87.70987992
10.51245855,64,87.70510124
10.51695809,64,87.70032461
10.52145764,64,87.69555002
10.52595719,64,87.69077747
10.53045674,64,87.68600696
10.53495629,64,87.68123849
10.53945583,64,87.67647205
10.54395538,64,87.67170765
10.54845493,64,87.66694529
10.55295448,64,87.66218495
10.55745402,64,87.65742664
10.56195357,64,87.65267036
10.56645312,64,87.64791611
10.57095267,64,87.64316388
10.57545222,64,87.63841367
10.57995176,64,87.63366548
10.58445131,64,87.62891931
10.58895086,64,87.62417516
10.59345041,64,87.61943303
10.59794995,64,87.61469291
10.6024495,64,87.6099548
10.60694905,64,87.6052187
10.6114486,64,87.60048461
10.61594815,64,87.59575252
10.62044769,64,87.59102244
10.62494724,64,87.58629437
10.62944679,64,87.5815683
10.63394634,64,87.57684422
10.63844588,64,87.57212215
10.64294543,64,87.56740207
10.64744498,64,87.56268399
10.65194453,64,87.5579679
10.65644408,64,87.5532538
10.66094362,64,87.54854169
10.66544317,64,87.54383157
10.66994272,64,87.53912344
10.67444227,64,87.5344173
10.67894181,64,87.52971313
10.68344136,64,87.52501095
10.68794091,64,87.52031075
10.69244046,64,87.51561252
10.69694001,64,87.51091628
10.70143955,64,87.506222
10.7059391,64,87.5015297
10.71043865,64,87.49683938
10.7149382,64,87.49215102
10.71943774,64,87.48746463
10.72393729,64,87.48278021
10.72843684,64,87.47809775
10.73293639,64,87.47341726
10.73743594,64,87.46873873
10.74193548,64,87.46406216
10.74643503,64,87.45938754
10.75093458,64,87.45471489
10.75543413,64,87.45004419
10.75993368,64,87.44537544
10.76443322,64,87.44070864
10.76893277,64,87.4360438
10.77343232,64,87.4313809
10.77793187,64,87.42671995
10.78243141,64,87.42206095
10.78693096,64,87.41740389
10.79143051,64,87.41274877
10.79593006,64,87.40809559
10.80042961,64,87.40344435
10.80492915,64,87.39879505
10.8094287,64,87.39414769
10.81392825,64,87.38950226
10.8184278,64,87.38485876
10.82292734,64,87.38021719
10.82742689,64,87.37557755
10.83192644,64,87.37093984
10.83642599,64,87.36630405
10.84092554,64,87.36167019
10.84542508,64,87.35703826
10.84992463,64,87.35240824
10.85442418,64,87.34778014
10.85892373,64,87.34315397
10.86342327,64,87.3385297
10.86792282,64,87.33390736
10.87242237,64,87.32928692
10.87692192,64,87.3246684
10.88142147,64,87.32005179
10.88592101,64,87.31543709
10.89042056,64,87.31082429
10.89492011,64,87.3062134
10.89941966,64,87.30160441
10.9039192,64,87.29699733
10.90841875,64,87.29239215
10.9129183,64,87.28778886
10.91741785,64,87.28318748
10.9219174,64,87.27858799
10.92641694,64,87.27399039
10.93091649,64,87.26939469
10.93541604,64,87.26480087
10.93991559,64,87.26020895
10.94441513,64,87.25561892
10.94891468,64,87.25103077
10.95341423,64,87.24644451
10.95791378,64,87.24186013
10.96241333,64,87.23727763
10.96691287,64,87.23269702
10.97141242,64,87.22811828
10.97591197,64,87.22354142
10.98041152,64,87.21896644
10.98491106,64,87.21439333
10.98941061,64,87.20982209
10.99391016,64,87.20525273
10.99840971,64,87.20068523
11.00290926,64,87.19611961
11.0074088,64,87.19155584
11.01190835,64,87.18699395
11.0164079,64,87.18243392
11.02090745,64,87.17787575
11.02540699,64,87.17331944
11.02990654,64,87.16876499
11.03440609,64,87.1642124
11.03890564,64,87.15966166
11.04340519,64,87.15511278
11.04790473,64,87.15056575
11.05240428,64,87.14602057
11.05690383,64,87.14147725
11.06140338,64,87.13693577
11.06590292,64,87.13239614
11.07040247,64,87.12785835
11.07490202,64,87.12332241
11.07940157,64,87.11878831
11.08390112,64,87.11425605
11.08840066,64,87.10972563
11.09290021,64,87.10519705
11.09739976,64,87.10067031
11.10189931,64,87.0961454
11.10639885,64,87.09162232
11.1108984,64,87.08710108
11.11539795,64,87.08258166
11.1198975,64,87.07806408
11.12439705,64,87.07354832
11.12889659,64,87.06903439
11.13339614,64,87.06452229
11.13789569,64,87.060012
11.14239524,64,87.05550354
11.14689478,64,87.0509969
11.15139433,64,87.04649208
11.15589388,64,87.04198908
11.16039343,64,87.03748789
11.16489298,64,87.03298851
11.16939252,64,87.02849095
11.17389207,64,87.0239952
11.17839162,64,87.01950126
11.18289117,64,87.01500913
11.18739071,64,87.01051881
11.19189026,64,87.00603029
11.19638981,64,87.00154357
11.20088936,64,86.99705866
11.20538891,64,86.99257555
11.20988845,64,86.98809424
11.214388,64,86.98361473
11.21888755,64,86.97913701
11.2233871,64,86.97466109
11.22788664,64,86.97018697
11.23238619,64,86.96571464
11.23688574,64,86.96124409
11.24138529,64,86.95677534
11.24588484,64,86.95230838
11.25038438,64,86.9478432
11.25488393,64,86.94337981
11.25938348,64,86.9389182
11.26388303,64,86.93445838
11.26838257,64,86.93000033
11.27288212,64,86.92554407
11.27738167,64,86.92108959
11.28188122,64,86.91663688
11.28638077,64,86.91218594
11.29088031,64,86.90773679
11.29537986,64,86.9032894
11.29987941,64,86.89884378
11.30437896,64,86.89439994
11.3088785,64,86.88995786
11.31337805,64,86.88551755
11.3178776,64,86.88107901
11.32237715,64,86.87664223
11.3268767,64,86.87220721
11.33137624,64,86.86777396
11.33587579,64,86.86334246
11.34037534,64,86.85891273
11.34487489,64,86.85448475
11.34937443,64,86.85005852
11.35387398,64,86.84563406
11.35837353,64,86.84121134
11.36287308,64,86.83679038
11.36737263,64,86.83237116
11.37187217,64,86.8279537
11.37637172,64,86.82353798
11.38087127,64,86.81912401
11.38537082,64,86.81471178
11.38987036,64,86.8103013
11.39436991,64,86.80589256
11.39886946,64,86.80148556
11.40336901,64,86.79708029
11.40786856,64,86.79267677
11.4123681,64,86.78827498
11.41686765,64,86.78387493
11.4213672,64,86.77947661
11.42586675,64,86.77508003
11.43036629,64,86.77068517
11.43486584,64,86.76629205
11.43936539,64,86.76190065
11.44386494,64,86.75751098
11.44836449,64,86.75312304
11.45286403,64,86.74873682
11.45736358,64,86.74435232
11.46186313,64,86.73996955
11.46636268,64,86.73558849
11.47086222,64,86.73120916
11.47536177,64,86.72683154
11.47986132,64,86.72245564
11.48436087,64,86.71808145
11.48886042,64,86.71370897
11.49335996,64,86.70933821
11.49785951,64,86.70496916
11.50235906,64,86.70060182
11.50685861,64,86.69623618
11.51135815,64,86.69187226
11.5158577,64,86.68751004
11.52035725,64,86.68314952
11.5248568,64,86.6787907
11.52935635,64,86.67443359
11.53385589,64,86.67007818
11.53835544,64,86.66572446
11.54285499,64,86.66137245
11.54735454,64,86.65702213
11.55185409,64,86.6526735
11.55635363,64,86.64832657
11.56085318,64,86.64398133
11.56535273,64,86.63963778
11.56985228,64,86.63529592
11.57435182,64,86.63095575
11.57885137,64,86.62661726
11.58335092,64,86.62228046
11.58785047,64,86.61794535
11.59235002,64,86.61361191
11.59684956,64,86.60928016
11.60134911,64,86.6049501
11.60584866,64,86.6006217
11.61034821,64,86.59629499
11.61484775,64,86.59196995
11.6193473,64,86.58764659
11.62384685,64,86.58332491
11.6283464,64,86.57900489
11.63284595,64,86.57468655
11.63734549,64,86.57036987
11.64184504,64,86.56605487
11.64634459,64,86.56174153
11.65084414,64,86.55742986
11.65534368,64,86.55311985
11.65984323,64,86.54881151
11.66434278,64,86.54450483
11.66884233,64,86.54019981
11.67334188,64,86.53589645
11.67784142,64,86.53159475
11.68234097,64,86.52729471
11.68684052,64,86.52299632
11.69134007,64,86.51869958
11.69583961,64,86.5144045
11.70033916,64,86.51011108
11.70483871,64,86.5058193
11.70933826,64,86.50152917
11.71383781,64,86.49724069
11.71833735,64,86.49295386
11.7228369,64,86.48866867
11.72733645,64,86.48438513
11.731836,64,86.48010323
11.73633554,64,86.47582297
11.74083509,64,86.47154435
11.74533464,64,86.46726738
11.74983419,64,86.46299204
11.75433374,64,86.45871833
11.75883328,64,86.45444627
11.76333283,64,86.45017583
11.76783238,64,86.44590704
11.77233193,64,86.44163987
11.77683147,64,86.43737433
11.78133102,64,86.43311042
11.78583057,64,86.42884815
11.79033012,64,86.42458749
11.79482967,64,86.42032847
11.79932921,64,86.41607107
11.80382876,64,86.41181529
11.80832831,64,86.40756113
11.81282786,64,86.40330859
11.8173274,64,86.39905768
11.82182695,64,86.39480838
11.8263265,64,86.3905607
11.83082605,64,86.38631463
11.8353256,64,86.38207018
11.83982514,64,86.37782734
11.84432469,64,86.37358612
