AllTrace
EMI:FSCAN
A.30.11,N9038B
508 DP2 LSN NFE P08 EDP EMC ,01

Preselector,Off
Scan Type,Smooth
Number of scans,1
Y Axis Unit,dBuV/m
Ref Level Offset,0 dB
Coupling,DC
Input Z Correction,50 ohm

Start Frequency, Stop Frequency, RBW, Scan Points
30000000,1000000000,120000,16168

DATA
Trace,1,2,3
Detector,Peak,Peak,Peak
30000000,28.9352337958016,42.7932736517586,31.9933011175789
30059998.7629121,28.4493405462899,42.7855832220711,32.0535504461922
30119997.5258242,30.6810681463875,42.6864163519539,33.0009381415047
30179996.2887363,29.2361600042977,42.9478680731453,33.0115201117196
30239995.0516484,29.8412396551766,43.6065137030282,32.9502560736336
30299993.8145605,30.8147580267586,44.5957142950692,32.7661740423836
30359992.5774726,29.3397976996102,44.4063984991707,33.1765744330086
30419991.3403847,31.583289826075,44.1595990301766,33.1244504095711
30479990.1032968,34.6956402899422,44.299541199366,33.7700268866219
30539988.8662089,33.4114377142586,43.7927395941414,33.2240216375985
30599987.6291211,26.6985013128914,44.3716847540535,33.1928021551766
30659986.3920332,28.2312314154305,44.3025738836922,33.6293332220711
30719985.1549453,31.2638775946297,44.2909581305184,33.4883648993172
30779983.9178574,30.5963742376961,45.1377370001473,35.640403473536
30839982.6807695,34.244407379786,45.2750622870125,35.6117932440438
30899981.4436816,33.0830227972664,45.2438466192879,33.9865872503914
30959980.2065937,30.3067319037117,44.7331235052742,33.6901318670907
31019978.9695058,35.1816250921883,45.1591984869637,34.2769086004891
31079977.7324179,36.8005826117196,45.5539242865242,34.18167849795
31139976.49533,37.0424344183602,45.3763653875985,34.4156872870125
31199975.2582421,30.7632825018563,45.7658574225106,34.144065582911
31259974.0211542,30.3413998724617,46.5264126898446,34.3885266424813
31319972.7840663,33.0225827337899,46.772182190577,35.2601391913094
31379971.5469784,28.4550168158211,46.5136258246102,34.9205777289071
31439970.3098905,30.0230176092782,46.5647236944832,35.2721707464852
31499969.0728026,31.2944333197274,46.3375203253426,35.1952283026375
31559967.8357147,37.282508576075,46.1508175970711,34.3604809881844
31619966.5986268,36.9547040106453,46.996303284327,34.7617337347664
31679965.3615389,29.7309033514657,47.082671845118,35.1655957342782
31739964.124451,35.0657040716805,46.8450200201668,35.0729672552742
31799962.8873631,34.5053326727547,46.939231598536,34.9646679999032
31859961.6502753,33.5464627386727,47.093543732325,35.6246106268563
31919960.4131874,33.8248974920907,47.2687565924325,35.4470669867196
31979959.1760995,34.9996258856453,47.7497098089852,36.0377652289071
32039957.9390116,33.7498089911141,47.6352803351082,35.5000149847664
32099956.7019237,30.9891278387703,47.9633061529793,35.5445096136727
32159955.4648358,33.7107541205086,47.5348279120125,34.7371365667977
32219954.2277479,34.2804944159188,47.8380238653817,35.794212067286
32279952.99066,38.6666638495125,48.2444417120614,36.6043469549813
32339951.7535721,38.6184002997078,48.9526669623055,35.8779828192391
32399950.5164842,30.350608551661,48.750224793116,34.7348248602547
32459949.2793963,27.975364411036,48.9253804327645,35.7827527167
32519948.0423084,31.307151520411,49.2037503363289,36.517112457911
32579946.8052205,30.2672116400399,49.1790043951668,35.7972867132821
32639945.5681326,36.3296963812508,49.6363789679207,36.0952450873055
32699944.3310447,35.2374951483407,49.436546051661,35.93070193545
32759943.0939568,32.1227490545907,49.6626584173836,36.1058575750985
32819941.8568689,34.6118085028328,49.7359044195809,37.0348889471688
32879940.619781,34.5596234442391,49.8222119452157,37.1212002875008
32939939.3826931,35.0104596258797,50.407623016993,36.0760342718758
32999938.1456052,36.5052334906258,50.3737294317879,36.8365246893563
33059936.9085173,36.8822095038094,50.3326069952645,36.6948010565438
33119935.6714295,33.6191327215828,50.4809414984383,36.2852322699227
33179934.4343416,33.9882657171883,50.4920842291512,35.9240033270516
33239933.1972537,31.5117261053719,49.5794903875985,36.571441376368
33299931.9601658,34.0915524603524,49.7134434820809,36.2311169745125
33359930.7230779,38.5136258246102,50.0081097723641,35.8189313055672
33419929.48599,37.8610379339852,49.2104909063973,36.5225522162117
33479928.2489021,29.7937543036141,49.4346005560555,36.3729855658211
33539927.0118142,33.246360504786,49.3516728521981,35.4799954535164
33599925.7747263,35.7895962835946,49.6045224310555,35.3513333441414
33659924.5376384,38.0009839178719,49.5830037237801,34.9874951483407
33719923.3005505,37.8435742499032,49.3236882330575,35.2703930975594
33779922.0634626,39.046294891993,49.1623685003914,35.5389325262703
33839920.8263747,40.7102200628914,49.761455261866,35.6336896063485
33899919.5892868,40.7396618963875,49.6942059637703,35.5416180731453
33959918.3521989,39.95902224795,50.1417348028817,35.6363751532235
34019917.115111,39.8545376898446,49.3473813177742,36.0048520208992
34079915.8780231,36.978912079493,49.9903065802254,36.2414395453133
34139914.6409352,38.0346982123055,49.6533124090828,35.3622281195321
34199913.4038473,40.0351254583992,49.3542058111825,35.388450348536
34259912.1667594,38.7796322943367,49.7475735785164,35.4525754095711
34319910.9296716,37.1217038275399,50.0259663702645,35.7139737250008
34379909.6925837,36.4463193060555,49.1807248236336,35.7898556830086
34439908.4554958,41.0533215643563,49.5610310675301,35.3300473333992
34499907.2184079,35.3829800726571,49.8341977240242,35.1798932196297
34559905.98132,30.8493344427742,49.7336918951668,35.2230984808602
34619904.7442321,38.4065396429696,49.165435516993,34.893951141993
34679903.5071442,38.3739697577157,49.1890484930672,35.7929532171883
34739902.2700563,34.609885895411,49.4883458258309,35.7577740790047
34799901.0329684,37.2426907660164,49.7549817206063,35.7225949408211
34859899.7958805,36.3700101019539,49.2546651007332,35.6926419378914
