AllTrace
EMI:FSCAN
A.30.11,N9038B
508 DP2 LSN NFE P08 EDP EMC ,01

Preselector,Off
Scan Type,Smooth
Number of scans,1
Y Axis Unit,dBuV/m
Ref Level Offset,0 dB
Coupling,DC
Input Z Correction,50 ohm

Start Frequency, Stop Frequency, RBW, Scan Points
30000000,1000000000,120000,16168

DATA
Trace,1,2,3
Detector,Peak,Peak,Peak
30000000,28.9352337958016,39.0429532171883,30.8208157660164
30059998.7629121,28.4493405462899,38.8993756415047,31.4507138373055
30119997.5258242,30.6810681463875,39.6220395208992,32.6254422308602
30179996.2887363,29.2361600042977,39.6143338324227,32.7235715033211
30239995.0516484,29.8412396551766,39.5726697088875,32.029937470118
30299993.8145605,30.8147580267586,39.7439648749032,31.9830319525399
30359992.5774726,29.3397976996102,39.4161603094735,31.2606579901375
30419991.3403847,31.583289826075,39.6083600165047,31.6044156195321
30479990.1032968,34.6956402899422,39.2309109808602,30.9186169745125
30539988.8662089,33.4114377142586,40.0594021917977,31.3459927679696
30599987.6291211,26.6985013128914,39.9589383246102,31.6597058417
30659986.3920332,28.2312314154305,39.7644040228524,32.6541363836922
30719985.1549453,31.2638775946297,40.5798260809578,32.5549771429696
30779983.9178574,30.5963742376961,40.3016736151375,30.6331784369149
30839982.6807695,34.244407379786,40.4011075140633,31.2682950140633
30899981.4436816,33.0830227972664,40.8324124457039,31.4944760443367
30959980.2065937,30.3067319037117,40.4235989691414,31.4175259710946
31019978.9695058,35.1816250921883,40.5739895941414,32.0944592596688
31079977.7324179,36.8005826117196,40.3899075628914,31.6242367865242
31139976.49533,37.0424344183602,40.7846219183602,31.5838696600594
31199975.2582421,30.7632825018563,41.2786481024422,31.1972729803719
31259974.0211542,30.3413998724617,41.307525360743,31.4940030218758
31319972.7840663,33.0225827337899,41.5010296942391,31.5241849066414
31379971.5469784,28.4550168158211,41.5194699408211,30.9755780340828
31439970.3098905,30.0230176092782,41.4072415472664,31.9948269964852
31499969.0728026,31.2944333197274,42.2226712347664,31.7009961249032
31559967.8357147,37.282508576075,42.2293393255867,32.2237546087899
31619966.5986268,36.9547040106453,41.5670621039071,32.6171719671883
31679965.3615389,29.7309033514657,41.960471832911,31.2597958685555
31739964.124451,35.0657040716805,41.9658352972664,31.4167172552742
31799962.8873631,34.5053326727547,43.0229794623055,31.5775677801766
31859961.6502753,33.5464627386727,42.8153760077157,32.2296750189461
31919960.4131874,33.8248974920907,42.6887814642586,32.6152493597664
31979959.1760995,34.9996258856453,43.4663159491219,32.5879513861336
32039957.9390116,33.7498089911141,42.99519702212,31.9992444159188
32099956.7019237,30.9891278387703,42.8228070379891,32.7727963568367
32159955.4648358,33.7107541205086,43.3677212835946,32.6552807928719
32219954.2277479,34.2804944159188,43.346889221827,32.1693265082039
32279952.99066,38.6666638495125,42.9040372015633,32.1824566961922
32339951.7535721,38.6184002997078,43.3849331976571,31.2901608587899
32399950.5164842,30.350608551661,43.804408753077,31.6926571966805
32459949.2793963,27.975364411036,44.5740468146004,33.1978757025399
32519948.0423084,31.307151520411,44.1821591498055,34.2209927679696
32579946.8052205,30.2672116400399,43.8242375494637,33.9950329901375
32639945.5681326,36.3296963812508,43.7929570318856,31.9124600531258
32699944.3310447,35.2374951483407,44.1797711493172,32.2862088324227
32759943.0939568,32.1227490545907,44.1275860907235,32.0589520575203
32819941.8568689,34.6118085028328,44.1041447760262,33.1813504339852
32879940.619781,34.5596234442391,43.9787900091805,33.0520779730477
32939939.3826931,35.0104596258797,44.0193707586922,32.3531491400399
32999938.1456052,36.5052334906258,44.471515381495,33.4285199286141
33059936.9085173,36.8822095038094,44.1651646734871,33.780669891993
33119935.6714295,33.6191327215828,44.3343960882821,33.1124112250008
33179934.4343416,33.9882657171883,44.041110718409,32.0783002020516
33239933.1972537,31.5117261053719,44.0208966375985,33.0288617254891
33299931.9601658,34.0915524603524,44.3338505865731,32.9812008978524
33359930.7230779,38.5136258246102,44.4730374457039,33.0210873724617
33419929.48599,37.8610379339852,44.3077885748543,34.4903485418953
33479928.2489021,29.7937543036141,44.4495846869149,34.6321408392586
33539927.0118142,33.246360504786,44.1380116583504,32.6377255560555
33599925.7747263,35.7895962835946,44.5777051092782,33.1061627508797
33659924.5376384,38.0009839178719,44.4150731207528,32.4182965399422
33719923.3005505,37.8435742499032,44.812953674952,32.5326535345711
33779922.0634626,39.046294891993,44.7509305121102,33.3434064032235
33839920.8263747,40.7102200628914,44.7071950079598,33.4342496039071
33899919.5892868,40.7396618963875,45.4343258978524,32.7947308661141
33959918.3521989,39.95902224795,44.8810383917489,32.8881756903328
34019917.115111,39.8545376898446,45.3579632879891,32.6046902777352
34079915.8780231,36.978912079493,45.6180607916512,33.1496197821297
34139914.6409352,38.0346982123055,45.0942303778328,32.2103039862313
34199913.4038473,40.0351254583992,45.776347839991,32.070594513575
34259912.1667594,38.7796322943367,45.5726239325203,32.6756360174813
34319910.9296716,37.1217038275399,45.3924214483895,32.632606232325
34379909.6925837,36.4463193060555,45.6760403753914,32.8848721625008
34439908.4554958,41.0533215643563,45.7140233160653,31.9952084662117
34499907.2184079,35.3829800726571,45.5259778143563,32.2148053290047
34559905.98132,30.8493344427742,45.2543141485848,32.4736020208992
34619904.7442321,38.4065396429696,45.8162304999032,32.6056592108407
34679903.5071442,38.3739697577157,45.2518918158211,32.5717846991219
34739902.2700563,34.609885895411,45.3238484503426,33.0265652777352
34799901.0329684,37.2426907660164,45.3997265936532,31.8612134100594
34859899.7958805,36.3700101019539,45.7303807379403,31.6770932318367
34919898.5587926,34.8976208807625,45.4469525458016,31.9084469916024
34979897.3217047,34.2836377264657,45.9539982916512,31.7765805365242
35039896.0846168,34.8925854803719,46.1657559515633,31.8001935125985
35099894.8475289,34.8613278509774,45.7281529547371,32.1034161688485
35159893.610441,31.5767438055672,44.7431103827157,31.7520444037117
35219892.3733531,27.8753735663094,44.1996800543465,31.2138363958992
35279891.1362652,36.0322873236336,44.1827923895516,30.6717221380867
35339889.8991773,36.8829495550789,44.7956654669442,30.2302014471688
35399888.6620894,32.8105237127938,44.4090191961922,30.3975369574227
35459887.4250015,35.1219098211922,44.3581654669442,30.4969327093758
35519886.1879136,36.0561978460946,44.12308474795,31.1398541571297
35579884.9508258,36.5279538275399,43.1576344610848,31.7056882025399
35639883.7137379,35.5481412054696,43.5157277228035,31.1936185003914
35699882.47665,34.6427914740242,42.6796261908211,29.9472577215828
35759881.2395621,31.3856579901375,42.6914898993172,30.8645627142586
35819880.0024742,28.4381634833016,42.0304638983407,30.7052533270516
35879878.7653863,27.0546261908211,41.8541791083016,29.5660397650399
35939877.5282984,26.8770291449227,41.5694424750008,29.2133633734383
35999876.2912105,27.2468793036141,41.6610028387703,29.5910641791024
36059875.0541226,26.5084759833016,41.5131604315438,29.4758755804696
36119873.8170347,28.0042492987313,41.4632794500985,28.6342312933602
36179872.5799468,32.3365552069344,41.0880734564461,28.5490719916024
36239871.3428589,31.6856534125008,41.7398068548836,28.5004956366219
36299870.105771,26.8524777533211,41.6990735174813,28.8465039374032
36359868.8686831,31.2334668280282,41.8638150335946,29.2294385077157
36419867.6315952,31.5798260809578,41.6431271673836,29.7247388006844
36479866.3945073,25.682151520411,41.7725827337899,29.3903729559578
36539865.1574194,30.5217435003914,41.2696759344735,28.5020291449227
36599863.9203315,30.3088910223641,41.5154263617196,28.3375241400399
36659862.6832436,28.7254635931649,41.0504071356453,28.5310055853524
36719861.4461557,26.0641324164071,40.7552487494149,28.2084118963875
36779860.2090679,29.6402814032235,40.9369732977547,28.1719357611336
36839858.97198,31.2082593084969,40.6378781439461,28.9781949164071
36899857.7348921,27.138465607325,40.6667477728524,28.296294891993
36959856.4978042,23.9074704291024,41.0954053045907,28.0390164496102
37019855.2607163,21.6929776312508,40.8329007269539,28.0730969549813
37079854.0236284,22.4822537542977,40.5403592230477,27.8654782416024
37139852.7865405,23.7941510321297,39.7944256903328,27.3717114569344
37199851.5494526,26.8542172552742,39.2784573675789,27.3522336126961
37259850.3123647,26.398345673243,39.1962582708992,28.2617108465828
37319849.0752768,21.3943554999032,39.383208954493,28.2409131170907
37379847.8381889,21.9118725897469,38.9195019842782,28.2371136786141
37439846.601101,29.0183255316414,38.6021191717782,26.9920804144539
37499845.3640131,28.6500012518563,38.2403256537117,26.7348096014657
37559844.1269252,21.853423798243,37.3624341131844,26.6225659491219
37619842.8898373,19.5566098333992,37.7571255804696,26.7951428534188
37679841.6527494,19.2235638739266,37.7925259710946,26.3458096625008
37739840.4156615,18.8317105414071,37.5992657782235,27.24613162295
37799839.1785736,25.2718274237313,37.6333539129891,26.4753872992196
37859837.9414857,27.5231320501961,37.3695447088875,26.0182034613289
37919836.7043978,25.2655255438485,36.1597897650399,25.5688626410164
37979835.46731,27.6893002630867,36.0684506537117,26.1503979803719
38039834.2302221,25.7634198309578,36.2226025702157,25.3259427191414
38099832.9931342,25.3589779974617,35.9645001532235,27.4026486517586
38159831.7560463,25.2106167914071,36.4628827215828,26.5997082831063
38219830.5189584,23.8079754950203,36.1303021551766,25.906516754786
38279829.2818705,21.4750516058602,36.3765179754891,26.5812832953133
38339828.0447826,21.8075101019539,36.3339993597664,27.4899365545907
38399826.8076947,23.7156674505867,36.5475537420907,24.6944958807625
38459825.5706068,22.1706082464852,35.5381772162117,24.3410107733407
38519824.3335189,22.8897931219735,35.7896191717782,25.2797009588875
38579823.096431,26.0012967230477,34.4196393133797,25.9623181463875
38639821.8593431,26.6081158758797,34.8644559027352,25.8335568548836
38699820.6222552,24.9533078314461,35.3654553534188,23.7880856634774
38759819.3851673,14.3054806830086,34.5011059881844,24.2733990790047
38819818.1480794,20.1372220160164,34.4598843695321,24.5000302435555
38879816.9109915,23.4904248358407,33.1460797430672,25.0846402289071
38939815.6739036,23.4296033026375,33.2263638617196,25.4602124334969
38999814.4368157,23.0917966009774,32.9630353094735,24.0614850165047
39059813.1997278,22.6886593939461,32.9779889227547,23.4310071112313
39119811.9626399,22.2737729193367,33.1223065497078,24.1737210394539
39179810.7255521,14.8060910345711,32.6603695990242,24.7896954657235
39239809.4884642,17.0735547186532,33.1169507147469,24.8529965521492
39299808.2513763,19.7055432440438,32.3427502752938,23.9285428167977
39359807.0142884,19.5833203436532,33.6629635931649,24.7169873358407
39419805.7772005,22.3093793036141,33.5472638250985,25.1892392279305
39479804.5401126,22.389671051661,33.5178067328133,25.2447125555672
39539803.3030247,19.4870907904305,32.4522473456063,23.4226529242196
39599802.0659368,15.0244977118172,31.6440808417,24.4149243475594
39659800.8288489,13.7943112494149,32.7317196966805,24.3175122381844
39719799.591761,17.6296383978524,33.1255871893563,24.6538922430672
39779798.3546731,22.6578442694344,32.88968631045,24.1266324164071
39839797.1175852,22.040435516993,32.2396161200203,23.8946606756844
39899795.8804973,15.2299573065438,32.5380932928719,24.3041913153328
39959794.6434094,14.801177704493,33.1101376654305,23.9498898626961
40019793.4063215,19.9022214056649,32.2180249334969,23.9566800238289
40079792.1692336,27.0963742376961,33.2021252752938,23.9033810736336
40139790.9321457,27.7407681585946,32.5634839178719,25.3735196234383
40199789.6950578,26.1078335882821,32.5911786200203,25.1281430365242
40259788.4579699,26.2740323187508,31.9198758246102,24.4764401556649
40319787.220882,26.005149567286,32.5015561224617,24.528960907618
40379785.9837942,25.8708340765633,31.6812970282235,24.2404706122078
40439784.7467063,24.8101727606453,32.2682034613289,23.8317868353524
40499783.5096184,24.637977326075,32.3716885687508,23.0206830145516
40559782.2725305,24.5794369818367,31.8166577459969,23.9407574774422
40619781.0354426,25.2865521551766,31.9697949530282,24.1762005926766
40679779.7983547,22.3653638006844,31.3311535956063,24.1359631659188
40739778.5612668,21.1270062567391,31.330100739161,23.8971173407235
40799777.3241789,26.835601532618,30.9410168768563,24.1495511175789
40859776.087091,26.9260174872078,31.5318448187508,23.2391507269539
40919774.8500031,23.314964020411,31.279937470118,23.5791089178719
40979773.6129152,26.9108655096688,30.8529584051766,23.6969601751961
41039772.3758273,26.5107266546883,30.7846829535164,24.2558362127938
41099771.1387394,23.1973340155282,30.9467236639657,23.1165463568367
41159769.9016515,23.679465973536,30.812164032618,24.2846219183602
41219768.6645636,24.1158825995125,30.7978207708992,24.2376095892586
41279767.4274757,24.486968720118,30.4019543768563,22.8840481878914
41339766.1903878,26.992957794825,30.0230710150399,23.4641720892586
41399764.9532999,24.4334408880867,29.9564664007821,23.6745526434578
41459763.716212,21.4675900580086,30.1838299872078,23.4733731390633
41519762.4791241,23.1752698065438,30.1328961493172,22.2400052191414
41579761.2420362,21.4898450018563,29.4247662665047,22.4843518377938
41639760.0049483,24.4165494085946,28.6865918280282,22.4347302557625
41699758.7678605,21.9171292425789,28.2815777899422,22.8463132025399
41759757.5307726,19.0571133734383,29.2863385321297,22.2270276190438
41819756.2936847,23.0486600042977,29.2393262030282,21.9356915594735
41879755.0565968,19.3393704535164,28.0974194647469,21.8912884833016
41939753.8195089,11.4073025824227,27.3487927557625,21.4091946722664
41999752.582421,17.8656232000985,28.6109463812508,21.9357602240242
42059751.3453331,18.7728345038094,27.9999386908211,21.5795361639657
42119750.1082452,23.5277936102547,26.3985135199227,21.5825497748055
42179748.8711573,24.9745480658211,26.9489667059578,21.8481824042
42239747.6340694,22.1436459662117,27.5098797918953,22.4861828924813
42299746.3969815,19.8863141180672,26.6179043890633,20.9474637152352
42359745.1598936,17.0528103949227,26.5216290594735,21.6965252997078
42419743.9228057,18.0710141302742,26.94535037295,21.912505829493
42479742.6857178,19.6850049139657,26.6844403387703,22.9672925116219
42539741.4486299,20.5830151678719,24.7602917792,22.4960324408211
42599740.211542,20.4357754828133,25.0781857611336,21.4002301336922
42659738.9744541,18.0595547796883,24.6108319403328,20.8649441839852
42719737.7373662,17.8914181830086,24.2231976629891,20.6262509466805
